GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39
1500000US110010025023,110010025023,"Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia",1419,888,18,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,18,21,18,21,0,12,0,12,1401,887,1240,907,1043,882,1043,882,0,12,197,219,0,12,0,12,0,12,197,219,197,219,0,12,161,103,123,79,102,74,21,24,38,48
1500000US110010025024,110010025024,"Block Group 4, Census Tract 25.02, District of Columbia, District of Columbia",1676,456,388,288,239,281,164,263,164,263,0,12,75,108,0,12,0,12,0,12,75,108,75,108,0,12,149,114,88,89,20,32,68,82,61,59,1288,391,722,430,355,337,355,337,0,12,367,273,0,12,0,12,0,12,367,273,367,273,0,12,566,186,419,139,342,138,77,51,147,109
1500000US110010026001,110010026001,"Block Group 1, Census Tract 26, District of Columbia, District of Columbia",1147,174,45,46,26,44,26,44,18,29,8,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,13,9,9,6,8,3,5,10,10,1102,170,814,172,677,163,675,163,2,5,137,82,31,46,31,46,0,12,106,70,106,70,0,12,288,95,220,66,167,63,53,39,68,50
1500000US110010026002,110010026002,"Block Group 2, Census Tract 26, District of Columbia, District of Columbia",1478,181,44,30,39,27,39,27,0,12,39,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,14,0,12,0,12,0,12,5,14,1434,175,1262,182,1002,193,949,167,53,47,260,138,104,99,95,92,9,14,156,106,154,106,2,6,172,58,104,33,54,27,50,24,68,33
1500000US110010027011,110010027011,"Block Group 1, Census Tract 27.01, District of Columbia, District of Columbia",752,216,20,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,36,0,12,0,12,0,12,20,36,732,211,457,244,227,150,227,150,0,12,230,201,119,189,77,123,42,66,111,97,111,97,0,12,275,181,224,157,210,159,14,25,51,88
1500000US110010027012,110010027012,"Block Group 2, Census Tract 27.01, District of Columbia, District of Columbia",1535,376,234,270,155,249,0,12,0,12,0,12,155,249,0,12,0,12,0,12,155,249,155,249,0,12,79,87,47,44,32,35,15,29,32,55,1301,341,637,241,412,229,412,229,0,12,225,185,40,50,40,50,0,12,185,181,105,80,80,124,664,296,478,158,347,113,131,116,186,165
1500000US110010027013,110010027013,"Block Group 3, Census Tract 27.01, District of Columbia, District of Columbia",802,271,34,30,8,16,8,16,0,12,8,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,30,11,19,11,19,0,12,15,24,768,271,556,270,475,245,466,240,9,21,81,132,81,132,63,103,18,29,0,12,0,12,0,12,212,123,132,73,83,61,49,38,80,70
1500000US110010027014,110010027014,"Block Group 4, Census Tract 27.01, District of Columbia, District of Columbia",2591,628,703,480,558,474,414,392,362,390,52,83,144,222,144,222,144,222,0,12,0,12,0,12,0,12,145,122,129,119,129,119,0,12,16,25,1888,576,1138,582,617,490,617,490,0,12,521,373,47,77,47,77,0,12,474,396,474,396,0,12,750,215,719,213,682,215,37,33,31,31
1500000US110010027021,110010027021,"Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia",1673,476,161,156,86,142,0,12,0,12,0,12,86,142,0,12,0,12,0,12,86,142,86,142,0,12,75,66,10,15,10,15,0,12,65,64,1512,458,960,432,356,264,356,264,0,12,604,403,202,258,202,258,0,12,402,315,402,315,0,12,552,221,418,122,338,109,80,66,134,139
1500000US110010027022,110010027022,"Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",3057,518,411,189,12,20,12,20,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,399,188,233,106,183,90,50,45,166,125,2646,456,1715,441,1559,432,1375,363,184,133,156,146,72,119,49,81,23,38,84,90,84,90,0,12,931,329,390,134,248,117,142,84,541,264
1500000US110010027023,110010027023,"Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",1639,469,73,72,12,23,12,23,0,12,12,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,72,38,44,22,34,16,26,23,36,1566,483,883,432,759,430,738,417,21,40,124,121,0,12,0,12,0,12,124,121,124,121,0,12,683,382,271,110,115,69,156,92,412,298
1500000US110010028011,110010028011,"Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia",1346,275,232,143,105,120,16,24,16,24,0,12,89,118,0,12,0,12,0,12,89,118,89,118,0,12,127,78,111,73,76,62,35,42,16,19,1114,234,500,244,295,205,295,205,0,12,205,132,51,59,42,48,9,13,154,112,154,112,0,12,614,152,386,119,265,116,121,40,228,80
1500000US110010028012,110010028012,"Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",2511,422,528,283,409,280,240,275,240,275,0,12,169,103,72,78,0,12,72,78,97,80,97,80,0,12,119,64,70,51,70,51,0,12,49,37,1983,468,1499,478,621,313,522,276,99,85,878,458,718,470,663,448,55,73,160,134,160,134,0,12,484,173,351,123,295,118,56,34,133,99
1500000US110010028021,110010028021,"Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia",2650,410,577,244,381,222,0,12,0,12,0,12,381,222,0,12,0,12,0,12,381,222,381,222,0,12,196,106,163,88,123,75,40,44,33,30,2073,475,1230,452,498,302,498,302,0,12,732,337,314,221,314,221,0,12,418,294,343,238,75,70,843,202,540,128,344,122,196,78,303,124
1500000US110010028022,110010028022,"Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",1834,467,481,332,313,315,269,312,269,312,0,12,44,54,15,24,0,12,15,24,29,47,29,47,0,12,168,103,91,43,84,41,7,12,77,89,1353,374,739,353,487,294,454,290,33,54,252,252,57,95,57,95,0,12,195,232,195,232,0,12,614,156,381,80,274,79,107,54,233,113
1500000US110010029001,110010029001,"Block Group 1, Census Tract 29, District of Columbia, District of Columbia",1927,359,118,98,59,88,0,12,0,12,0,12,59,88,0,12,0,12,0,12,59,88,59,88,0,12,59,38,44,35,17,20,27,27,15,16,1809,365,992,319,396,266,396,266,0,12,596,248,69,81,60,68,9,15,527,247,527,247,0,12,817,203,428,89,275,83,153,57,389,154
1500000US110010029002,110010029002,"Block Group 2, Census Tract 29, District of Columbia, District of Columbia",2409,328,198,97,120,84,35,47,31,47,4,8,85,71,20,37,20,37,0,12,65,74,24,37,41,48,78,48,9,15,9,15,0,12,69,45,2211,306,1194,316,721,265,689,260,32,34,473,212,121,68,121,68,0,12,352,205,352,205,0,12,1017,238,482,91,170,65,312,83,535,179
1500000US110010030001,110010030001,"Block Group 1, Census Tract 30, District of Columbia, District of Columbia",1562,269,300,117,128,100,0,12,0,12,0,12,128,100,0,12,0,12,0,12,128,100,128,100,0,12,172,64,75,48,62,45,13,20,97,47,1262,250,501,175,461,165,451,163,10,15,40,45,18,30,18,30,0,12,22,34,22,34,0,12,761,204,445,84,260,70,185,61,316,148
1500000US110010030002,110010030002,"Block Group 2, Census Tract 30, District of Columbia, District of Columbia",1783,277,511,221,352,219,0,12,0,12,0,12,352,219,0,12,0,12,0,12,352,219,352,219,0,12,159,92,37,30,9,14,28,26,122,80,1272,217,790,196,376,160,330,138,46,49,414,186,37,56,24,36,13,20,377,188,377,188,0,12,482,179,260,90,117,62,143,69,222,118
1500000US110010031001,110010031001,"Block Group 1, Census Tract 31, District of Columbia, District of Columbia",3176,360,392,211,314,202,63,56,19,28,44,44,251,203,0,12,0,12,0,12,251,203,238,201,13,20,78,56,45,42,16,20,29,37,33,31,2784,375,1642,432,1099,415,1087,414,12,21,543,227,260,184,248,173,12,18,283,151,268,145,15,22,1142,244,597,109,329,94,268,81,545,195
1500000US110010032001,110010032001,"Block Group 1, Census Tract 32, District of Columbia, District of Columbia",915,307,126,108,71,93,50,84,43,83,7,13,21,35,21,35,21,35,0,12,0,12,0,12,0,12,55,59,43,56,43,56,0,12,12,16,789,321,587,309,288,156,272,153,16,27,299,297,62,90,62,90,0,12,237,285,237,285,0,12,202,128,80,45,45,36,35,30,122,101
1500000US110010032002,110010032002,"Block Group 2, Census Tract 32, District of Columbia, District of Columbia",911,279,73,61,33,36,0,12,0,12,0,12,33,36,26,33,0,12,26,33,7,12,0,12,7,12,40,51,40,51,40,51,0,12,0,12,838,280,677,284,271,186,259,181,12,20,406,282,88,92,88,92,0,12,318,277,318,277,0,12,161,81,127,66,100,64,27,27,34,34
1500000US110010032003,110010032003,"Block Group 3, Census Tract 32, District of Columbia, District of Columbia",1641,456,342,237,221,190,127,167,127,167,0,12,94,104,0,12,0,12,0,12,94,104,94,104,0,12,121,116,47,38,21,24,26,34,74,85,1299,441,936,432,505,296,477,292,28,36,431,298,233,263,233,263,0,12,198,139,177,122,21,32,363,172,165,75,89,66,76,55,198,123
1500000US110010032004,110010032004,"Block Group 4, Census Tract 32, District of Columbia, District of Columbia",1598,462,189,272,6,11,6,11,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,183,272,30,36,9,13,21,34,153,239,1409,382,1020,339,426,196,419,195,7,10,594,300,48,51,48,51,0,12,546,294,546,294,0,12,389,236,195,84,103,50,92,73,194,164
1500000US110010033011,110010033011,"Block Group 1, Census Tract 33.01, District of Columbia, District of Columbia",1550,407,151,130,15,22,0,12,0,12,0,12,15,22,15,22,0,12,15,22,0,12,0,12,0,12,136,131,37,49,7,12,30,47,99,89,1399,390,1022,390,805,384,784,381,21,36,217,141,55,70,45,51,10,25,162,121,162,121,0,12,377,156,168,54,96,42,72,37,209,119
1500000US110010033012,110010033012,"Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia",1368,292,103,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,63,50,42,21,23,29,37,53,49,1265,285,439,197,240,124,231,122,9,15,199,158,0,12,0,12,0,12,199,158,199,158,0,12,826,263,359,95,216,91,143,63,467,216
1500000US110010033013,110010033013,"Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia",1004,230,36,47,36,47,27,44,27,44,0,12,9,15,0,12,0,12,0,12,9,15,0,12,9,15,0,12,0,12,0,12,0,12,0,12,968,230,464,205,164,117,142,105,22,27,300,172,25,36,25,36,0,12,275,168,241,144,34,45,504,139,355,90,280,91,75,39,149,94
1500000US110010033021,110010033021,"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia",1093,185,80,42,34,29,16,19,8,13,8,13,18,22,6,8,0,12,6,8,12,20,12,20,0,12,46,27,29,26,16,14,13,22,17,23,1013,185,664,197,471,185,450,178,21,21,193,116,56,53,56,53,0,12,137,103,137,103,0,12,349,95,190,50,108,41,82,29,159,65
1500000US110010033022,110010033022,"Block Group 2, Census Tract 33.02, District of Columbia, District of Columbia",1120,210,187,121,68,100,0,12,0,12,0,12,68,100,4,6,0,12,4,6,64,100,64,100,0,12,119,71,41,32,16,14,25,27,78,63,933,157,381,131,271,114,259,104,12,18,110,65,54,49,44,39,10,12,56,41,51,37,5,7,552,142,221,52,103,38,118,46,331,113
1500000US110010034001,110010034001,"Block Group 1, Census Tract 34, District of Columbia, District of Columbia",1130,247,252,147,147,127,0,12,0,12,0,12,147,127,0,12,0,12,0,12,147,127,147,127,0,12,105,69,73,54,73,54,0,12,32,43,878,283,658,274,399,246,399,246,0,12,259,230,0,12,0,12,0,12,259,230,259,230,0,12,220,97,169,63,106,52,63,47,51,43
1500000US110010034002,110010034002,"Block Group 2, Census Tract 34, District of Columbia, District of Columbia",1574,327,253,145,163,134,0,12,0,12,0,12,163,134,78,122,60,95,18,28,85,67,27,48,58,53,90,51,49,40,42,39,7,11,41,30,1321,325,670,314,249,157,249,157,0,12,421,264,223,214,188,163,35,57,198,120,132,97,66,54,651,258,374,120,224,88,150,86,277,173
1500000US110010035001,110010035001,"Block Group 1, Census Tract 35, District of Columbia, District of Columbia",1859,375,329,245,243,242,42,42,21,29,21,33,201,240,153,230,145,229,8,12,48,75,48,75,0,12,86,40,48,30,48,30,0,12,38,30,1530,287,832,297,522,240,489,220,33,41,310,188,73,58,52,46,21,25,237,177,237,177,0,12,698,147,373,68,207,61,166,50,325,106
1500000US110010035002,110010035002,"Block Group 2, Census Tract 35, District of Columbia, District of Columbia",921,170,307,117,138,113,10,17,10,17,0,12,128,111,0,12,0,12,0,12,128,111,128,111,0,12,169,56,135,50,128,49,7,9,34,26,614,149,244,111,105,50,105,50,0,12,139,101,66,74,66,74,0,12,73,72,73,72,0,12,370,135,226,60,152,60,74,31,144,108
1500000US110010036001,110010036001,"Block Group 1, Census Tract 36, District of Columbia, District of Columbia",1484,396,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,3,11,0,12,3,11,9,15,1472,398,772,386,675,330,675,330,0,12,97,170,0,12,0,12,0,12,97,170,82,161,15,24,700,200,445,150,284,145,161,73,255,106
1500000US110010036002,110010036002,"Block Group 2, Census Tract 36, District of Columbia, District of Columbia",1583,405,391,221,211,215,0,12,0,12,0,12,211,215,0,12,0,12,0,12,211,215,211,215,0,12,180,74,83,55,69,48,14,21,97,43,1192,368,518,294,120,137,120,137,0,12,398,273,185,212,185,212,0,12,213,288,213,288,0,12,674,231,359,116,206,113,153,64,315,175
1500000US110010036003,110010036003,"Block Group 3, Census Tract 36, District of Columbia, District of Columbia",2046,606,314,166,133,104,29,45,0,12,29,45,104,79,0,12,0,12,0,12,104,79,0,12,104,79,181,122,51,53,32,51,19,24,130,108,1732,510,793,442,303,187,286,179,17,38,490,364,0,12,0,12,0,12,490,364,490,364,0,12,939,336,517,149,242,126,275,129,422,249
1500000US110010037001,110010037001,"Block Group 1, Census Tract 37, District of Columbia, District of Columbia",1734,416,215,218,155,209,0,12,0,12,0,12,155,209,0,12,0,12,0,12,155,209,155,209,0,12,60,67,0,12,0,12,0,12,60,67,1519,409,774,370,366,225,366,225,0,12,408,290,0,12,0,12,0,12,408,290,384,280,24,38,745,315,425,121,215,100,210,141,320,215
1500000US110010037002,110010037002,"Block Group 2, Census Tract 37, District of Columbia, District of Columbia",2125,587,401,213,208,168,29,47,29,47,0,12,179,163,0,12,0,12,0,12,179,163,157,160,22,35,193,129,89,63,59,43,30,47,104,90,1724,600,885,604,354,241,293,205,61,93,531,551,24,40,24,40,0,12,507,545,507,545,0,12,839,283,550,153,346,118,204,103,289,167
1500000US110010037003,110010037003,"Block Group 3, Census Tract 37, District of Columbia, District of Columbia",1724,466,260,234,148,225,0,12,0,12,0,12,148,225,0,12,0,12,0,12,148,225,148,225,0,12,112,53,112,53,72,49,40,39,0,12,1464,408,674,397,395,309,395,309,0,12,279,249,0,12,0,12,0,12,279,249,234,269,45,70,790,233,519,138,349,129,170,97,271,140
1500000US110010038001,110010038001,"Block Group 1, Census Tract 38, District of Columbia, District of Columbia",2701,385,182,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,182,97,86,51,55,52,31,37,96,85,2519,395,1473,350,1146,429,1082,411,64,104,327,300,254,299,227,262,27,43,73,129,73,129,0,12,1046,315,609,150,337,132,272,114,437,219
1500000US110010038002,110010038002,"Block Group 2, Census Tract 38, District of Columbia, District of Columbia",1658,263,104,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,104,72,94,69,51,59,43,47,10,17,1554,258,532,245,532,245,532,245,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1022,197,772,150,611,136,161,65,250,111
1500000US110010038003,110010038003,"Block Group 3, Census Tract 38, District of Columbia, District of Columbia",679,184,186,116,43,67,0,12,0,12,0,12,43,67,0,12,0,12,0,12,43,67,43,67,0,12,143,87,128,84,128,84,0,12,15,24,493,167,237,150,118,114,118,114,0,12,119,99,0,12,0,12,0,12,119,99,102,84,17,24,256,116,232,94,205,89,27,33,24,42
1500000US110010039001,110010039001,"Block Group 1, Census Tract 39, District of Columbia, District of Columbia",1291,234,172,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,172,116,116,89,105,88,11,19,56,65,1119,218,402,168,402,168,402,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,717,203,511,154,348,134,163,88,206,109
1500000US110010039002,110010039002,"Block Group 2, Census Tract 39, District of Columbia, District of Columbia",1178,354,157,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,157,188,49,57,33,52,16,26,108,157,1021,227,368,172,265,149,265,149,0,12,103,116,103,116,103,116,0,12,0,12,0,12,0,12,653,191,485,118,403,124,82,54,168,154
1500000US110010039003,110010039003,"Block Group 3, Census Tract 39, District of Columbia, District of Columbia",1120,225,106,49,20,32,20,32,0,12,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,86,48,0,12,0,12,0,12,86,48,1014,216,426,192,393,183,363,160,30,48,33,53,0,12,0,12,0,12,33,53,33,53,0,12,588,165,483,141,403,141,80,47,105,67
1500000US110010039004,110010039004,"Block Group 4, Census Tract 39, District of Columbia, District of Columbia",862,255,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,862,255,436,210,403,209,403,209,0,12,33,53,0,12,0,12,0,12,33,53,33,53,0,12,426,173,294,95,187,78,107,81,132,98
1500000US110010040011,110010040011,"Block Group 1, Census Tract 40.01, District of Columbia, District of Columbia",1812,495,88,71,37,56,0,12,0,12,0,12,37,56,0,12,0,12,0,12,37,56,0,12,37,56,51,43,0,12,0,12,0,12,51,43,1724,487,503,212,435,192,435,192,0,12,68,102,0,12,0,12,0,12,68,102,45,68,23,35,1221,497,564,120,246,90,318,119,657,418
1500000US110010040012,110010040012,"Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia",503,112,16,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,28,16,28,16,28,0,12,0,12,487,114,216,113,188,109,188,109,0,12,28,45,28,45,28,45,0,12,0,12,0,12,0,12,271,87,242,70,207,64,35,37,29,30
1500000US110010040013,110010040013,"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",1964,287,50,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,41,42,39,31,35,11,18,8,13,1914,294,974,216,974,216,974,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,940,242,705,147,539,138,166,93,235,144
1500000US110010040021,110010040021,"Block Group 1, Census Tract 40.02, District of Columbia, District of Columbia",662,181,44,32,22,23,11,17,11,17,0,12,11,16,11,16,0,12,11,16,0,12,0,12,0,12,22,21,22,21,22,21,0,12,0,12,618,176,322,138,282,139,249,132,33,50,40,56,40,56,30,42,10,15,0,12,0,12,0,12,296,156,204,63,190,61,14,16,92,128
1500000US110010040022,110010040022,"Block Group 2, Census Tract 40.02, District of Columbia, District of Columbia",1738,297,62,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,32,46,28,38,25,8,12,16,17,1676,300,733,280,637,282,626,282,11,16,96,77,58,65,49,53,9,14,38,42,38,42,0,12,943,173,641,97,439,102,202,66,302,137
1500000US110010040023,110010040023,"Block Group 3, Census Tract 40.02, District of Columbia, District of Columbia",719,146,27,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,23,18,18,11,13,7,12,9,14,692,154,193,111,121,58,121,58,0,12,72,93,8,14,8,14,0,12,64,90,64,90,0,12,499,126,379,68,296,68,83,50,120,83
1500000US110010041001,110010041001,"Block Group 1, Census Tract 41, District of Columbia, District of Columbia",1384,259,28,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,25,24,22,15,17,9,14,4,5,1356,258,732,204,612,185,612,185,0,12,120,97,74,83,42,44,32,45,46,51,46,51,0,12,624,150,494,102,378,99,116,73,130,76
1500000US110010041002,110010041002,"Block Group 2, Census Tract 41, District of Columbia, District of Columbia",661,133,94,64,7,12,7,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,87,62,52,47,25,40,27,24,35,31,567,133,354,136,354,136,346,136,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,213,75,158,59,104,52,54,35,55,35
1500000US110010041003,110010041003,"Block Group 3, Census Tract 41, District of Columbia, District of Columbia",704,205,51,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,39,26,24,17,19,9,13,25,21,653,210,480,221,458,224,413,198,45,42,22,35,0,12,0,12,0,12,22,35,22,35,0,12,173,62,129,43,87,39,42,28,44,30
1500000US110010042011,110010042011,"Block Group 1, Census Tract 42.01, District of Columbia, District of Columbia",1554,239,39,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,36,25,28,25,28,0,12,14,22,1515,239,279,172,166,143,166,143,0,12,113,110,0,12,0,12,0,12,113,110,113,110,0,12,1236,262,921,150,653,126,268,117,315,158
1500000US110010042012,110010042012,"Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia",2155,390,120,92,18,48,0,12,0,12,0,12,18,48,0,12,0,12,0,12,18,48,18,48,0,12,102,76,40,37,40,37,0,12,62,60,2035,376,688,230,667,244,616,231,51,67,21,57,0,12,0,12,0,12,21,57,0,12,21,57,1347,363,788,124,435,115,353,111,559,286
1500000US110010042021,110010042021,"Block Group 1, Census Tract 42.02, District of Columbia, District of Columbia",1108,163,106,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,106,42,48,34,43,32,5,8,58,41,1002,158,279,122,241,122,241,122,0,12,38,41,38,41,38,41,0,12,0,12,0,12,0,12,723,132,592,104,467,96,125,59,131,57
1500000US110010042022,110010042022,"Block Group 2, Census Tract 42.02, District of Columbia, District of Columbia",1291,203,75,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,75,44,65,41,53,36,12,18,10,15,1216,212,414,153,379,150,379,150,0,12,35,42,17,29,11,18,6,11,18,29,18,29,0,12,802,161,633,121,497,112,136,62,169,70
1500000US110010043001,110010043001,"Block Group 1, Census Tract 43, District of Columbia, District of Columbia",2228,325,139,103,86,102,29,45,29,45,0,12,57,91,0,12,0,12,0,12,57,91,57,91,0,12,53,36,53,36,46,32,7,11,0,12,2089,309,1083,322,748,239,711,217,37,52,335,248,96,125,75,93,21,35,239,178,239,178,0,12,1006,181,768,121,583,119,185,75,238,105
1500000US110010043002,110010043002,"Block Group 2, Census Tract 43, District of Columbia, District of Columbia",1690,326,261,153,77,109,0,12,0,12,0,12,77,109,0,12,0,12,0,12,77,109,77,109,0,12,184,106,111,71,98,68,13,22,73,76,1429,334,523,225,312,136,301,133,11,20,211,179,0,12,0,12,0,12,211,179,211,179,0,12,906,290,511,109,339,104,172,82,395,230
1500000US110010044001,110010044001,"Block Group 1, Census Tract 44, District of Columbia, District of Columbia",3252,387,326,207,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,326,207,202,108,111,67,91,87,124,119,2926,364,1125,312,1089,299,1089,299,0,12,36,57,0,12,0,12,0,12,36,57,36,57,0,12,1801,316,1134,179,652,167,482,152,667,207
1500000US110010044002,110010044002,"Block Group 2, Census Tract 44, District of Columbia, District of Columbia",2292,508,435,321,293,320,293,320,293,320,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,82,47,45,25,28,22,34,95,77,1857,396,663,271,538,290,538,290,0,12,125,132,0,12,0,12,0,12,125,132,109,111,16,28,1194,303,591,135,372,139,219,80,603,267
1500000US110010046001,110010046001,"Block Group 1, Census Tract 46, District of Columbia, District of Columbia",1263,293,257,174,152,150,0,12,0,12,0,12,152,150,0,12,0,12,0,12,152,150,152,150,0,12,105,74,67,63,67,63,0,12,38,44,1006,276,575,245,146,80,146,80,0,12,429,228,24,41,24,41,0,12,405,227,405,227,0,12,431,177,271,100,171,89,100,59,160,106
1500000US110010046002,110010046002,"Block Group 2, Census Tract 46, District of Columbia, District of Columbia",1570,307,175,116,72,102,0,12,0,12,0,12,72,102,56,99,56,99,0,12,16,25,16,25,0,12,103,62,44,33,37,32,7,11,59,48,1395,298,657,328,477,279,471,280,6,9,180,146,28,45,28,45,0,12,152,139,142,128,10,20,738,161,487,90,345,91,142,57,251,111
1500000US110010047011,110010047011,"Block Group 1, Census Tract 47.01, District of Columbia, District of Columbia",1713,443,399,401,316,392,0,12,0,12,0,12,316,392,0,12,0,12,0,12,316,392,316,392,0,12,83,80,83,80,83,80,0,12,0,12,1314,617,1101,614,0,12,0,12,0,12,1101,614,0,12,0,12,0,12,1101,614,1101,614,0,12,213,124,213,124,213,124,0,12,0,12
1500000US110010047012,110010047012,"Block Group 2, Census Tract 47.01, District of Columbia, District of Columbia",3141,465,789,354,384,352,0,12,0,12,0,12,384,352,0,12,0,12,0,12,384,352,365,352,19,30,405,145,336,136,298,140,38,46,69,53,2352,413,1153,412,595,241,595,241,0,12,558,364,0,12,0,12,0,12,558,364,507,386,51,82,1199,243,955,186,737,173,218,85,244,113
1500000US110010047021,110010047021,"Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia",2623,209,366,148,120,111,10,14,10,14,0,12,110,111,0,12,0,12,0,12,110,111,110,111,0,12,246,90,135,33,98,32,37,23,111,85,2257,188,874,183,639,192,639,192,0,12,235,117,68,69,68,69,0,12,167,92,167,92,0,12,1383,139,1032,92,790,89,242,56,351,88
1500000US110010048011,110010048011,"Block Group 1, Census Tract 48.01, District of Columbia, District of Columbia",2552,289,261,130,94,99,15,25,15,25,0,12,79,96,56,88,56,88,0,12,23,37,23,37,0,12,167,84,108,49,101,47,7,10,59,70,2291,262,1102,229,821,222,821,222,0,12,281,153,24,37,17,26,7,11,257,145,257,145,0,12,1189,187,638,91,370,79,268,66,551,125
1500000US110010048021,110010048021,"Block Group 1, Census Tract 48.02, District of Columbia, District of Columbia",1408,277,83,112,75,111,0,12,0,12,0,12,75,111,75,111,66,110,9,14,0,12,0,12,0,12,8,14,8,14,8,14,0,12,0,12,1325,297,645,271,228,117,212,113,16,24,417,272,230,212,219,208,11,18,187,186,133,124,54,64,680,137,509,96,368,93,141,55,171,74
1500000US110010048022,110010048022,"Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia",2103,296,730,288,593,268,216,166,173,153,43,57,377,259,0,12,0,12,0,12,377,259,377,259,0,12,137,72,100,66,94,65,6,9,37,27,1373,285,632,253,294,230,294,230,0,12,338,131,47,52,47,52,0,12,291,137,291,137,0,12,741,158,481,97,318,88,163,63,260,98
