"timeframe","geo2010","geo2010_nf","start_date","end_date","PctUnemployed","Pct16andOverEmployed","PctUnemployed_m","Pct16andOverEmployed_m","ucounty","indc"
"2012-16","MD Tract 021 7507.02",24021750702,"01JAN2012","31DEC2016",7.9,65,4.0,7.3,"Frederick",0
"2012-16","MD Tract 021 7508.01",24021750801,"01JAN2012","31DEC2016",5.3,68,4.1,8.3,"Frederick",0
"2012-16","MD Tract 021 7508.02",24021750802,"01JAN2012","31DEC2016",3.6,62,2.9,6.0,"Frederick",0
"2012-16","MD Tract 021 7508.03",24021750803,"01JAN2012","31DEC2016",4.9,72,3.0,6.7,"Frederick",0
"2012-16","MD Tract 021 7510.01",24021751001,"01JAN2012","31DEC2016",2.9,81,9.7,13,"Frederick",0
"2012-16","MD Tract 021 7510.02",24021751002,"01JAN2012","31DEC2016",4.5,70,4.0,7.3,"Frederick",0
"2012-16","MD Tract 021 7510.03",24021751003,"01JAN2012","31DEC2016",4.6,59,4.7,8.9,"Frederick",0
"2012-16","MD Tract 021 7510.04",24021751004,"01JAN2012","31DEC2016",5.7,73,4.1,6.3,"Frederick",0
"2012-16","MD Tract 021 7512.01",24021751201,"01JAN2012","31DEC2016",3.4,66,3.1,5.5,"Frederick",0
"2012-16","MD Tract 021 7512.02",24021751202,"01JAN2012","31DEC2016",3.8,68,3.0,6.8,"Frederick",0
"2012-16","MD Tract 021 7512.03",24021751203,"01JAN2012","31DEC2016",6.4,58,5.3,6.2,"Frederick",0
"2012-16","MD Tract 021 7513.01",24021751301,"01JAN2012","31DEC2016",2.9,60,4.1,7.0,"Frederick",0
"2012-16","MD Tract 021 7513.02",24021751302,"01JAN2012","31DEC2016",1.6,66,3.5,6.0,"Frederick",0
"2012-16","MD Tract 021 7516",24021751600,"01JAN2012","31DEC2016",7.7,57,5.3,7.3,"Frederick",0
"2012-16","MD Tract 021 7517.01",24021751701,"01JAN2012","31DEC2016",5.3,68,4.3,6.9,"Frederick",0
"2012-16","MD Tract 021 7517.02",24021751702,"01JAN2012","31DEC2016",3.3,62,3.2,5.4,"Frederick",0
"2012-16","MD Tract 021 7518.01",24021751801,"01JAN2012","31DEC2016",1.8,72,2.5,3.7,"Frederick",0
"2012-16","MD Tract 021 7518.02",24021751802,"01JAN2012","31DEC2016",5.0,60,3.6,6.0,"Frederick",0
"2012-16","MD Tract 021 7519.01",24021751901,"01JAN2012","31DEC2016",8.5,69,3.6,6.1,"Frederick",0
"2012-16","MD Tract 021 7519.02",24021751902,"01JAN2012","31DEC2016",3.2,70,3.7,5.7,"Frederick",0
"2012-16","MD Tract 021 7519.03",24021751903,"01JAN2012","31DEC2016",1.8,73,2.7,6.4,"Frederick",0
"2012-16","MD Tract 021 7519.04",24021751904,"01JAN2012","31DEC2016",3.4,66,3.9,6.0,"Frederick",0
"2012-16","MD Tract 021 7520.01",24021752001,"01JAN2012","31DEC2016",5.6,72,3.4,5.2,"Frederick",0
"2012-16","MD Tract 021 7521.01",24021752101,"01JAN2012","31DEC2016",3.9,71,4.0,6.7,"Frederick",0
"2012-16","MD Tract 021 7521.02",24021752102,"01JAN2012","31DEC2016",5.7,65,3.2,5.6,"Frederick",0
"2012-16","MD Tract 021 7522.01",24021752201,"01JAN2012","31DEC2016",7.0,65,5.5,7.9,"Frederick",0
"2012-16","MD Tract 021 7522.02",24021752202,"01JAN2012","31DEC2016",5.1,81,4.2,7.1,"Frederick",0
"2012-16","MD Tract 021 7522.04",24021752204,"01JAN2012","31DEC2016",5.4,71,3.5,5.6,"Frederick",0
"2012-16","MD Tract 021 7523.01",24021752301,"01JAN2012","31DEC2016",4.4,75,2.7,5.8,"Frederick",0
"2012-16","MD Tract 021 7523.02",24021752302,"01JAN2012","31DEC2016",2.6,63,3.3,5.2,"Frederick",0
"2012-16","MD Tract 021 7523.03",24021752303,"01JAN2012","31DEC2016",4.2,71,3.4,4.4,"Frederick",0
"2012-16","MD Tract 021 7525.01",24021752501,"01JAN2012","31DEC2016",4.3,69,2.8,4.9,"Frederick",0
"2012-16","MD Tract 021 7525.02",24021752502,"01JAN2012","31DEC2016",5.7,61,4.2,5.3,"Frederick",0
"2012-16","MD Tract 021 7526.01",24021752601,"01JAN2012","31DEC2016",3.9,68,2.9,5.6,"Frederick",0
"2012-16","MD Tract 021 7526.02",24021752602,"01JAN2012","31DEC2016",4.8,59,4.4,6.4,"Frederick",0
"2012-16","MD Tract 021 7526.03",24021752603,"01JAN2012","31DEC2016",3.6,68,3.3,5.8,"Frederick",0
"2012-16","MD Tract 021 7528.01",24021752801,"01JAN2012","31DEC2016",5.1,59,5.6,6.5,"Frederick",0
"2012-16","MD Tract 021 7528.02",24021752802,"01JAN2012","31DEC2016",8.2,63,3.7,4.6,"Frederick",0
"2012-16","MD Tract 021 7529",24021752900,"01JAN2012","31DEC2016",5.8,62,4.7,6.0,"Frederick",0
"2012-16","MD Tract 021 7530.01",24021753001,"01JAN2012","31DEC2016",5.8,67,3.3,5.1,"Frederick",0
"2012-16","MD Tract 021 7530.02",24021753002,"01JAN2012","31DEC2016",12,69,6.3,7.4,"Frederick",0
"2012-16","MD Tract 021 7651",24021765100,"01JAN2012","31DEC2016",7.1,61,3.8,6.3,"Frederick",0
"2012-16","MD Tract 021 7668",24021766800,"01JAN2012","31DEC2016",4.9,57,3.2,3.3,"Frederick",0
"2012-16","MD Tract 021 7675",24021767500,"01JAN2012","31DEC2016",11,61,6.3,6.7,"Frederick",0
"2012-16","MD Tract 021 7676",24021767600,"01JAN2012","31DEC2016",5.7,63,3.4,4.5,"Frederick",0
"2012-16","MD Tract 021 7707",24021770700,"01JAN2012","31DEC2016",7.2,66,4.4,6.4,"Frederick",0
"2012-16","MD Tract 021 7722",24021772200,"01JAN2012","31DEC2016",8.4,66,7.2,10,"Frederick",0
"2012-16","MD Tract 021 7735",24021773500,"01JAN2012","31DEC2016",11,64,4.4,5.5,"Frederick",0
"2012-16","MD Tract 021 7753.02",24021775302,"01JAN2012","31DEC2016",5.3,71,3.4,6.6,"Frederick",0
"2012-16","MD Tract 021 7754",24021775400,"01JAN2012","31DEC2016",4.8,65,3.3,6.9,"Frederick",0
"2012-16","MD Tract 021 7756",24021775600,"01JAN2012","31DEC2016",5.4,74,3.7,6.7,"Frederick",0
"2012-16","MD Tract 031 7001.01",24031700101,"01JAN2012","31DEC2016",3.3,71,3.1,4.6,"Montgomery",0
"2012-16","MD Tract 031 7001.03",24031700103,"01JAN2012","31DEC2016",3.8,62,2.7,3.7,"Montgomery",0
"2012-16","MD Tract 031 7001.04",24031700104,"01JAN2012","31DEC2016",5.0,66,3.3,6.0,"Montgomery",0
"2012-16","MD Tract 031 7001.05",24031700105,"01JAN2012","31DEC2016",7.3,71,4.2,4.6,"Montgomery",0
"2012-16","MD Tract 031 7002.04",24031700204,"01JAN2012","31DEC2016",2.7,57,6.4,6.8,"Montgomery",0
"2012-16","MD Tract 031 7002.05",24031700205,"01JAN2012","31DEC2016",2.6,69,2.1,4.3,"Montgomery",0
"2012-16","MD Tract 031 7002.06",24031700206,"01JAN2012","31DEC2016",5.3,69,2.9,4.6,"Montgomery",0
"2012-16","MD Tract 031 7002.07",24031700207,"01JAN2012","31DEC2016",2.4,76,2.7,5.2,"Montgomery",0
"2012-16","MD Tract 031 7002.08",24031700208,"01JAN2012","31DEC2016",5.9,69,4.4,7.3,"Montgomery",0
"2012-16","MD Tract 031 7003.04",24031700304,"01JAN2012","31DEC2016",4.6,70,2.8,6.7,"Montgomery",0
"2012-16","MD Tract 031 7003.06",24031700306,"01JAN2012","31DEC2016",2.5,76,2.5,3.4,"Montgomery",0
"2012-16","MD Tract 031 7003.08",24031700308,"01JAN2012","31DEC2016",4.8,78,3.7,7.4,"Montgomery",0
"2012-16","MD Tract 031 7003.09",24031700309,"01JAN2012","31DEC2016",9.2,72,5.0,7.4,"Montgomery",0
"2012-16","MD Tract 031 7003.10",24031700310,"01JAN2012","31DEC2016",7.6,71,3.4,7.2,"Montgomery",0
"2012-16","MD Tract 031 7003.11",24031700311,"01JAN2012","31DEC2016",4.4,77,2.4,5.9,"Montgomery",0
"2012-16","MD Tract 031 7003.12",24031700312,"01JAN2012","31DEC2016",4.7,60,3.3,4.5,"Montgomery",0
"2012-16","MD Tract 031 7004",24031700400,"01JAN2012","31DEC2016",5.9,64,4.8,5.8,"Montgomery",0
"2012-16","MD Tract 031 7005",24031700500,"01JAN2012","31DEC2016",3.7,66,3.3,5.1,"Montgomery",0
"2012-16","MD Tract 031 7006.04",24031700604,"01JAN2012","31DEC2016",5.5,67,4.1,6.1,"Montgomery",0
"2012-16","MD Tract 031 7006.06",24031700606,"01JAN2012","31DEC2016",2.8,72,2.7,5.4,"Montgomery",0
"2012-16","MD Tract 031 7006.07",24031700607,"01JAN2012","31DEC2016",6.2,66,2.9,4.6,"Montgomery",0
"2012-16","MD Tract 031 7006.08",24031700608,"01JAN2012","31DEC2016",3.2,63,3.1,5.2,"Montgomery",0
"2012-16","MD Tract 031 7006.10",24031700610,"01JAN2012","31DEC2016",4.6,63,5.1,5.0,"Montgomery",0
"2012-16","MD Tract 031 7006.11",24031700611,"01JAN2012","31DEC2016",2.5,69,2.6,4.8,"Montgomery",0
"2012-16","MD Tract 031 7006.13",24031700613,"01JAN2012","31DEC2016",3.8,69,3.3,6.5,"Montgomery",0
"2012-16","MD Tract 031 7006.14",24031700614,"01JAN2012","31DEC2016",4.1,71,3.6,8.8,"Montgomery",0
"2012-16","MD Tract 031 7006.15",24031700615,"01JAN2012","31DEC2016",2.0,75,3.5,6.1,"Montgomery",0
"2012-16","MD Tract 031 7006.16",24031700616,"01JAN2012","31DEC2016",4.5,70,2.9,5.9,"Montgomery",0
"2012-16","MD Tract 031 7007.04",24031700704,"01JAN2012","31DEC2016",5.6,63,4.0,2.2,"Montgomery",0
"2012-16","MD Tract 031 7007.06",24031700706,"01JAN2012","31DEC2016",2.8,73,2.7,7.6,"Montgomery",0
"2012-16","MD Tract 031 7007.10",24031700710,"01JAN2012","31DEC2016",5.1,67,3.4,7.2,"Montgomery",0
"2012-16","MD Tract 031 7007.11",24031700711,"01JAN2012","31DEC2016",4.3,74,2.6,5.4,"Montgomery",0
"2012-16","MD Tract 031 7007.13",24031700713,"01JAN2012","31DEC2016",4.4,76,3.4,7.6,"Montgomery",0
"2012-16","MD Tract 031 7007.15",24031700715,"01JAN2012","31DEC2016",9.8,69,3.8,5.7,"Montgomery",0
"2012-16","MD Tract 031 7007.16",24031700716,"01JAN2012","31DEC2016",5.9,69,3.3,6.9,"Montgomery",0
"2012-16","MD Tract 031 7007.17",24031700717,"01JAN2012","31DEC2016",11,69,4.0,6.2,"Montgomery",0
"2012-16","MD Tract 031 7007.18",24031700718,"01JAN2012","31DEC2016",4.0,68,3.2,6.0,"Montgomery",0
"2012-16","MD Tract 031 7007.19",24031700719,"01JAN2012","31DEC2016",8.1,70,3.7,4.6,"Montgomery",0
"2012-16","MD Tract 031 7007.20",24031700720,"01JAN2012","31DEC2016",5.6,68,4.1,6.9,"Montgomery",0
"2012-16","MD Tract 031 7007.21",24031700721,"01JAN2012","31DEC2016",7.4,70,4.7,7.7,"Montgomery",0
"2012-16","MD Tract 031 7007.22",24031700722,"01JAN2012","31DEC2016",7.1,66,4.3,7.5,"Montgomery",0
"2012-16","MD Tract 031 7007.23",24031700723,"01JAN2012","31DEC2016",16,35,11,6.9,"Montgomery",0
"2012-16","MD Tract 031 7007.24",24031700724,"01JAN2012","31DEC2016",6.9,70,5.4,9.2,"Montgomery",0
"2012-16","MD Tract 031 7008.10",24031700810,"01JAN2012","31DEC2016",6.8,66,4.3,6.6,"Montgomery",0
"2012-16","MD Tract 031 7008.11",24031700811,"01JAN2012","31DEC2016",2.7,75,3.1,4.8,"Montgomery",0
"2012-16","MD Tract 031 7008.12",24031700812,"01JAN2012","31DEC2016",5.7,67,3.8,3.8,"Montgomery",0
"2012-16","MD Tract 031 7008.13",24031700813,"01JAN2012","31DEC2016",7.0,67,4.2,4.9,"Montgomery",0
"2012-16","MD Tract 031 7008.15",24031700815,"01JAN2012","31DEC2016",7.8,69,4.4,4.9,"Montgomery",0
"2012-16","MD Tract 031 7008.16",24031700816,"01JAN2012","31DEC2016",11,73,4.0,6.3,"Montgomery",0
"2012-16","MD Tract 031 7008.17",24031700817,"01JAN2012","31DEC2016",3.6,70,3.3,6.1,"Montgomery",0
"2012-16","MD Tract 031 7008.18",24031700818,"01JAN2012","31DEC2016",5.4,79,3.5,9.0,"Montgomery",0
"2012-16","MD Tract 031 7008.19",24031700819,"01JAN2012","31DEC2016",5.5,76,4.0,4.4,"Montgomery",0
"2012-16","MD Tract 031 7008.20",24031700820,"01JAN2012","31DEC2016",7.3,73,4.6,8.4,"Montgomery",0
"2012-16","MD Tract 031 7008.22",24031700822,"01JAN2012","31DEC2016",4.4,74,6.2,11,"Montgomery",0
"2012-16","MD Tract 031 7008.23",24031700823,"01JAN2012","31DEC2016",8.9,69,5.0,7.0,"Montgomery",0
"2012-16","MD Tract 031 7008.24",24031700824,"01JAN2012","31DEC2016",4.0,70,4.4,7.1,"Montgomery",0
"2012-16","MD Tract 031 7008.26",24031700826,"01JAN2012","31DEC2016",1.4,76,2.8,8.0,"Montgomery",0
"2012-16","MD Tract 031 7008.28",24031700828,"01JAN2012","31DEC2016",4.0,70,4.5,6.5,"Montgomery",0
"2012-16","MD Tract 031 7008.29",24031700829,"01JAN2012","31DEC2016",3.3,68,3.8,6.5,"Montgomery",0
"2012-16","MD Tract 031 7008.30",24031700830,"01JAN2012","31DEC2016",6.4,76,4.5,9.1,"Montgomery",0
"2012-16","MD Tract 031 7008.32",24031700832,"01JAN2012","31DEC2016",6.0,70,3.8,6.6,"Montgomery",0
"2012-16","MD Tract 031 7008.33",24031700833,"01JAN2012","31DEC2016",8.2,68,4.1,6.0,"Montgomery",0
"2012-16","MD Tract 031 7008.34",24031700834,"01JAN2012","31DEC2016",2.7,76,3.2,6.7,"Montgomery",0
"2012-16","MD Tract 031 7008.35",24031700835,"01JAN2012","31DEC2016",4.8,72,3.0,5.9,"Montgomery",0
"2012-16","MD Tract 031 7009.01",24031700901,"01JAN2012","31DEC2016",5.4,67,3.8,8.4,"Montgomery",0
"2012-16","MD Tract 031 7009.02",24031700902,"01JAN2012","31DEC2016",5.0,71,3.6,5.7,"Montgomery",0
"2012-16","MD Tract 031 7009.03",24031700903,"01JAN2012","31DEC2016",4.5,73,5.7,4.4,"Montgomery",0
"2012-16","MD Tract 031 7009.04",24031700904,"01JAN2012","31DEC2016",6.2,67,4.9,9.9,"Montgomery",0
"2012-16","MD Tract 031 7009.05",24031700905,"01JAN2012","31DEC2016",4.2,65,3.4,7.0,"Montgomery",0
"2012-16","MD Tract 031 7010.01",24031701001,"01JAN2012","31DEC2016",1.9,71,2.7,5.7,"Montgomery",0
"2012-16","MD Tract 031 7010.02",24031701002,"01JAN2012","31DEC2016",3.0,66,3.2,6.3,"Montgomery",0
"2012-16","MD Tract 031 7010.04",24031701004,"01JAN2012","31DEC2016",6.6,66,4.3,4.7,"Montgomery",0
"2012-16","MD Tract 031 7010.05",24031701005,"01JAN2012","31DEC2016",6.9,64,4.0,5.6,"Montgomery",0
"2012-16","MD Tract 031 7010.06",24031701006,"01JAN2012","31DEC2016",3.3,58,3.3,4.6,"Montgomery",0
"2012-16","MD Tract 031 7010.07",24031701007,"01JAN2012","31DEC2016",4.1,74,3.7,6.2,"Montgomery",0
"2012-16","MD Tract 031 7011.01",24031701101,"01JAN2012","31DEC2016",8.1,69,4.3,1.6,"Montgomery",0
"2012-16","MD Tract 031 7011.02",24031701102,"01JAN2012","31DEC2016",5.1,74,3.5,5.6,"Montgomery",0
"2012-16","MD Tract 031 7012.01",24031701201,"01JAN2012","31DEC2016",7.5,65,4.1,6.6,"Montgomery",0
"2012-16","MD Tract 031 7012.02",24031701202,"01JAN2012","31DEC2016",4.2,69,3.8,6.4,"Montgomery",0
"2012-16","MD Tract 031 7012.05",24031701205,"01JAN2012","31DEC2016",7.1,67,4.2,6.2,"Montgomery",0
"2012-16","MD Tract 031 7012.06",24031701206,"01JAN2012","31DEC2016",4.0,60,3.3,5.5,"Montgomery",0
"2012-16","MD Tract 031 7012.10",24031701210,"01JAN2012","31DEC2016",2.1,62,3.2,5.6,"Montgomery",0
"2012-16","MD Tract 031 7012.11",24031701211,"01JAN2012","31DEC2016",6.0,65,4.1,6.7,"Montgomery",0
"2012-16","MD Tract 031 7012.12",24031701212,"01JAN2012","31DEC2016",5.2,67,4.7,6.1,"Montgomery",0
"2012-16","MD Tract 031 7012.13",24031701213,"01JAN2012","31DEC2016",4.2,72,2.7,6.6,"Montgomery",0
"2012-16","MD Tract 031 7012.14",24031701214,"01JAN2012","31DEC2016",5.8,78,3.6,8.7,"Montgomery",0
"2012-16","MD Tract 031 7012.15",24031701215,"01JAN2012","31DEC2016",1.7,68,2.5,8.4,"Montgomery",0
"2012-16","MD Tract 031 7012.16",24031701216,"01JAN2012","31DEC2016",4.5,67,3.4,7.3,"Montgomery",0
"2012-16","MD Tract 031 7012.18",24031701218,"01JAN2012","31DEC2016",5.5,56,4.5,8.3,"Montgomery",0
"2012-16","MD Tract 031 7012.19",24031701219,"01JAN2012","31DEC2016",13,72,5.9,4.4,"Montgomery",0
"2012-16","MD Tract 031 7012.20",24031701220,"01JAN2012","31DEC2016",5.7,65,3.4,4.5,"Montgomery",0
"2012-16","MD Tract 031 7012.21",24031701221,"01JAN2012","31DEC2016",5.5,64,3.5,5.5,"Montgomery",0
"2012-16","MD Tract 031 7013.03",24031701303,"01JAN2012","31DEC2016",4.3,61,3.7,6.2,"Montgomery",0
"2012-16","MD Tract 031 7013.04",24031701304,"01JAN2012","31DEC2016",3.8,62,3.3,5.5,"Montgomery",0
"2012-16","MD Tract 031 7013.06",24031701306,"01JAN2012","31DEC2016",2.1,67,3.8,6.7,"Montgomery",0
"2012-16","MD Tract 031 7013.07",24031701307,"01JAN2012","31DEC2016",5.3,66,3.6,3.0,"Montgomery",0
"2012-16","MD Tract 031 7013.08",24031701308,"01JAN2012","31DEC2016",4.2,60,4.5,6.5,"Montgomery",0
"2012-16","MD Tract 031 7013.12",24031701312,"01JAN2012","31DEC2016",2.4,73,2.7,6.5,"Montgomery",0
"2012-16","MD Tract 031 7013.13",24031701313,"01JAN2012","31DEC2016",4.2,73,3.5,6.6,"Montgomery",0
"2012-16","MD Tract 031 7013.14",24031701314,"01JAN2012","31DEC2016",1.1,75,3.2,6.3,"Montgomery",0
"2012-16","MD Tract 031 7013.15",24031701315,"01JAN2012","31DEC2016",4.0,74,2.6,5.8,"Montgomery",0
"2012-16","MD Tract 031 7013.16",24031701316,"01JAN2012","31DEC2016",6.9,58,4.5,4.0,"Montgomery",0
"2012-16","MD Tract 031 7013.17",24031701317,"01JAN2012","31DEC2016",5.5,70,3.5,5.9,"Montgomery",0
"2012-16","MD Tract 031 7014.07",24031701407,"01JAN2012","31DEC2016",4.5,66,3.0,5.2,"Montgomery",0
"2012-16","MD Tract 031 7014.08",24031701408,"01JAN2012","31DEC2016",3.5,62,2.9,6.3,"Montgomery",0
"2012-16","MD Tract 031 7014.09",24031701409,"01JAN2012","31DEC2016",6.9,66,3.5,4.8,"Montgomery",0
"2012-16","MD Tract 031 7014.10",24031701410,"01JAN2012","31DEC2016",8.4,77,4.0,6.2,"Montgomery",0
"2012-16","MD Tract 031 7014.14",24031701414,"01JAN2012","31DEC2016",5.8,68,3.4,6.8,"Montgomery",0
"2012-16","MD Tract 031 7014.15",24031701415,"01JAN2012","31DEC2016",6.9,63,4.0,4.7,"Montgomery",0
"2012-16","MD Tract 031 7014.17",24031701417,"01JAN2012","31DEC2016",7.0,73,4.2,6.4,"Montgomery",0
"2012-16","MD Tract 031 7014.18",24031701418,"01JAN2012","31DEC2016",9.2,68,4.9,3.3,"Montgomery",0
"2012-16","MD Tract 031 7014.20",24031701420,"01JAN2012","31DEC2016",8.0,40,5.1,5.4,"Montgomery",0
"2012-16","MD Tract 031 7014.21",24031701421,"01JAN2012","31DEC2016",12,67,7.8,9.0,"Montgomery",0
"2012-16","MD Tract 031 7014.22",24031701422,"01JAN2012","31DEC2016",13,75,5.7,8.5,"Montgomery",0
"2012-16","MD Tract 031 7014.23",24031701423,"01JAN2012","31DEC2016",10,69,4.8,6.7,"Montgomery",0
"2012-16","MD Tract 031 7015.03",24031701503,"01JAN2012","31DEC2016",9.6,55,4.9,6.1,"Montgomery",0
"2012-16","MD Tract 031 7015.05",24031701505,"01JAN2012","31DEC2016",9.4,62,4.5,5.6,"Montgomery",0
"2012-16","MD Tract 031 7015.06",24031701506,"01JAN2012","31DEC2016",7.5,67,4.0,6.0,"Montgomery",0
"2012-16","MD Tract 031 7015.07",24031701507,"01JAN2012","31DEC2016",5.8,62,2.9,4.8,"Montgomery",0
"2012-16","MD Tract 031 7015.08",24031701508,"01JAN2012","31DEC2016",12,73,5.4,7.1,"Montgomery",0
"2012-16","MD Tract 031 7015.09",24031701509,"01JAN2012","31DEC2016",13,66,4.3,8.7,"Montgomery",0
"2012-16","MD Tract 031 7016.01",24031701601,"01JAN2012","31DEC2016",11,74,5.8,7.7,"Montgomery",0
"2012-16","MD Tract 031 7016.02",24031701602,"01JAN2012","31DEC2016",9.6,70,3.6,6.1,"Montgomery",0
"2012-16","MD Tract 031 7017.01",24031701701,"01JAN2012","31DEC2016",7.8,70,4.9,7.8,"Montgomery",0
"2012-16","MD Tract 031 7017.02",24031701702,"01JAN2012","31DEC2016",11,72,5.2,6.9,"Montgomery",0
"2012-16","MD Tract 031 7017.03",24031701703,"01JAN2012","31DEC2016",6.6,77,4.5,8.6,"Montgomery",0
"2012-16","MD Tract 031 7017.04",24031701704,"01JAN2012","31DEC2016",8.6,74,4.8,7.3,"Montgomery",0
"2012-16","MD Tract 031 7018",24031701800,"01JAN2012","31DEC2016",6.0,69,3.2,6.5,"Montgomery",0
"2012-16","MD Tract 031 7019",24031701900,"01JAN2012","31DEC2016",7.9,79,6.3,6.7,"Montgomery",0
"2012-16","MD Tract 031 7020",24031702000,"01JAN2012","31DEC2016",9.0,71,3.9,6.6,"Montgomery",0
"2012-16","MD Tract 031 7021.01",24031702101,"01JAN2012","31DEC2016",9.2,62,4.4,4.7,"Montgomery",0
"2012-16","MD Tract 031 7021.02",24031702102,"01JAN2012","31DEC2016",1.8,78,3.7,7.4,"Montgomery",0
"2012-16","MD Tract 031 7022",24031702200,"01JAN2012","31DEC2016",4.3,70,3.4,6.1,"Montgomery",0
"2012-16","MD Tract 031 7023.01",24031702301,"01JAN2012","31DEC2016",10,75,4.8,8.6,"Montgomery",0
"2012-16","MD Tract 031 7023.02",24031702302,"01JAN2012","31DEC2016",4.6,75,3.5,7.3,"Montgomery",0
"2012-16","MD Tract 031 7024.01",24031702401,"01JAN2012","31DEC2016",5.8,78,4.0,6.0,"Montgomery",0
"2012-16","MD Tract 031 7024.02",24031702402,"01JAN2012","31DEC2016",5.6,77,3.1,4.9,"Montgomery",0
"2012-16","MD Tract 031 7025",24031702500,"01JAN2012","31DEC2016",5.8,74,3.0,6.5,"Montgomery",0
"2012-16","MD Tract 031 7026.01",24031702601,"01JAN2012","31DEC2016",7.4,76,4.1,7.2,"Montgomery",0
"2012-16","MD Tract 031 7026.02",24031702602,"01JAN2012","31DEC2016",1.8,80,2.2,9.3,"Montgomery",0
"2012-16","MD Tract 031 7027",24031702700,"01JAN2012","31DEC2016",7.5,72,4.5,7.3,"Montgomery",0
"2012-16","MD Tract 031 7028",24031702800,"01JAN2012","31DEC2016",5.9,76,3.5,6.0,"Montgomery",0
"2012-16","MD Tract 031 7029",24031702900,"01JAN2012","31DEC2016",6.3,64,4.4,7.9,"Montgomery",0
"2012-16","MD Tract 031 7030",24031703000,"01JAN2012","31DEC2016",8.8,72,5.2,7.6,"Montgomery",0
"2012-16","MD Tract 031 7031",24031703100,"01JAN2012","31DEC2016",5.3,72,3.7,6.1,"Montgomery",0
"2012-16","MD Tract 031 7032.01",24031703201,"01JAN2012","31DEC2016",7.0,66,3.2,5.8,"Montgomery",0
"2012-16","MD Tract 031 7032.02",24031703202,"01JAN2012","31DEC2016",3.1,66,3.2,6.5,"Montgomery",0
"2012-16","MD Tract 031 7032.06",24031703206,"01JAN2012","31DEC2016",5.8,70,3.4,6.4,"Montgomery",0
"2012-16","MD Tract 031 7032.07",24031703207,"01JAN2012","31DEC2016",7.9,69,4.1,4.6,"Montgomery",0
"2012-16","MD Tract 031 7032.08",24031703208,"01JAN2012","31DEC2016",4.2,61,3.9,4.6,"Montgomery",0
"2012-16","MD Tract 031 7032.09",24031703209,"01JAN2012","31DEC2016",11,69,4.8,8.5,"Montgomery",0
"2012-16","MD Tract 031 7032.10",24031703210,"01JAN2012","31DEC2016",9.1,71,4.9,8.4,"Montgomery",0
"2012-16","MD Tract 031 7032.12",24031703212,"01JAN2012","31DEC2016",7.7,69,3.8,6.4,"Montgomery",0
"2012-16","MD Tract 031 7032.13",24031703213,"01JAN2012","31DEC2016",11,70,5.0,6.5,"Montgomery",0
"2012-16","MD Tract 031 7032.14",24031703214,"01JAN2012","31DEC2016",13,71,4.5,7.2,"Montgomery",0
"2012-16","MD Tract 031 7032.15",24031703215,"01JAN2012","31DEC2016",3.8,72,4.2,10,"Montgomery",0
"2012-16","MD Tract 031 7032.16",24031703216,"01JAN2012","31DEC2016",7.0,42,4.9,6.1,"Montgomery",0
"2012-16","MD Tract 031 7032.18",24031703218,"01JAN2012","31DEC2016",2.8,15,21,5.3,"Montgomery",0
"2012-16","MD Tract 031 7032.19",24031703219,"01JAN2012","31DEC2016",2.9,16,12,5.2,"Montgomery",0
"2012-16","MD Tract 031 7032.20",24031703220,"01JAN2012","31DEC2016",7.6,63,4.0,6.0,"Montgomery",0
"2012-16","MD Tract 031 7032.21",24031703221,"01JAN2012","31DEC2016",4.4,74,3.2,5.2,"Montgomery",0
"2012-16","MD Tract 031 7033.01",24031703301,"01JAN2012","31DEC2016",8.3,66,4.6,6.1,"Montgomery",0
"2012-16","MD Tract 031 7033.02",24031703302,"01JAN2012","31DEC2016",8.6,65,4.1,4.9,"Montgomery",0
"2012-16","MD Tract 031 7034.01",24031703401,"01JAN2012","31DEC2016",9.3,69,4.9,5.0,"Montgomery",0
"2012-16","MD Tract 031 7034.02",24031703402,"01JAN2012","31DEC2016",4.0,72,3.7,7.6,"Montgomery",0
